User,Film,Rating
RottenTomatoes Audience Score,Freshman Year,3.65
RottenTomatoes Audience Score,How to Be a Latin Lover,3.05
RottenTomatoes Audience Score,Ghost House,1.15
RottenTomatoes Audience Score,Love Shot,3.4
RottenTomatoes Audience Score,Goosebumps 2: Haunted Halloween,1.8
RottenTomatoes Audience Score,Happy Hunting,2.3
RottenTomatoes Audience Score,Haunters: The Art of the Scare,4.05
RottenTomatoes Audience Score,Haunting on Fraternity Row,1.4
RottenTomatoes Audience Score,Hotel Transylvania 3: Summer Vacation,2.4
RottenTomatoes Audience Score,Patient Seventeen,3.45
RottenTomatoes Audience Score,Kickboxer: Retaliation,4.2
RottenTomatoes Audience Score,Krystal,2.2
RottenTomatoes Audience Score,Kung Fu Yoga,1.85
RottenTomatoes Audience Score,Lez Bomb,3.3
RottenTomatoes Audience Score,Life in the Doghouse,4.95
RottenTomatoes Audience Score,Losing Sight of Shore,3.75
RottenTomatoes Audience Score,Love Dot Com: The Social Experiment,0.7
RottenTomatoes Audience Score,Mary Poppins Returns,3.25
RottenTomatoes Audience Score,Miss Me This Christmas,0.55
RottenTomatoes Audience Score,Molly's Game,4.2
RottenTomatoes Audience Score,Never Heard,4.15
RottenTomatoes Audience Score,November Criminals,1.2
RottenTomatoes Audience Score,The Accountant of Auschwitz,3.95
RottenTomatoes Audience Score,Peter Rabbit,2.8
RottenTomatoes Audience Score,Postcards from London,1.5
RottenTomatoes Audience Score,Ralph Breaks the Internet: Wreck-It Ralph 2,3.25
RottenTomatoes Audience Score,Rememory,2.15
RottenTomatoes Audience Score,Residente,4.65
RottenTomatoes Audience Score,Super Dark Times,3.6
RottenTomatoes Audience Score,Running for Grace,3.5
RottenTomatoes Audience Score,Running Out Of Time,1.25
RottenTomatoes Audience Score,Satan & Adam,4.4
RottenTomatoes Audience Score,Saturday Church,3.65
RottenTomatoes Audience Score,Silencer,1.3
RottenTomatoes Audience Score,Solo: A Star Wars Story,3.2
RottenTomatoes Audience Score,Spider-Man: Into the Spider-Verse,4.65
RottenTomatoes Audience Score,Star Wars: Episode VIII: The Last Jedi,2.1
RottenTomatoes Audience Score,Straight Up,3.45
RottenTomatoes Audience Score,Submission,2.45
RottenTomatoes Audience Score,Sweet Virginia,2.95
RottenTomatoes Audience Score,The Angry Birds Movie 2,4.2
RottenTomatoes Audience Score,The Pursuit,3.05
RottenTomatoes Audience Score,The Basement,0.8
RottenTomatoes Audience Score,The Brawler,3.05
RottenTomatoes Audience Score,The Breadwinner,4.4
RottenTomatoes Audience Score,The Bye Bye Man,1.1
RottenTomatoes Audience Score,The Bygone,2.5
RottenTomatoes Audience Score,The Carter Effect,2.4
RottenTomatoes Audience Score,The Case for Christ,4.0
RottenTomatoes Audience Score,Tokyo Idols,3.8
RottenTomatoes Audience Score,The Endless,3.35
RottenTomatoes Audience Score,Thor: Ragnarok,4.35
RottenTomatoes Audience Score,The Force,3.25
RottenTomatoes Audience Score,The Foreigner,3.6
RottenTomatoes Audience Score,The Ghost Who Walks,3.25
RottenTomatoes Audience Score,The Good Catholic,4.0
RottenTomatoes Audience Score,The Hurricane Heist,1.15
RottenTomatoes Audience Score,The Incredibles 2,4.2
RottenTomatoes Audience Score,The Keeping Hours,3.7
RottenTomatoes Audience Score,Under an Arctic Sky,3.5
RottenTomatoes Audience Score,The Secret Life of Pets 2,4.5
RottenTomatoes Audience Score,The Nutcracker and the Four Realms,1.7
RottenTomatoes Audience Score,The Little Mermaid,1.2
RottenTomatoes Audience Score,Bright,4.15
RottenTomatoes Audience Score,Death Note,1.15
RottenTomatoes Audience Score,Okja,4.05
RottenTomatoes Audience Score,Ant-Man and the Wasp,4.05
RottenTomatoes Audience Score,Avengers: Infinity War,4.55
RottenTomatoes Audience Score,Black Panther,3.95
RottenTomatoes Audience Score,Buffalo Boys,1.95
RottenTomatoes Audience Score,Burning,4.0
RottenTomatoes Audience Score,Christopher Robin,4.15
RottenTomatoes Audience Score,Berlin Syndrome,2.65
RottenTomatoes Audience Score,Naked,1.55
RottenTomatoes Audience Score,The Saint,1.9
RottenTomatoes Audience Score,Icarus,4.65
RottenTomatoes Audience Score,Amar,1.95
RottenTomatoes Audience Score,To the Bone,3.2
RottenTomatoes Audience Score,When We First Met,2.85
RottenTomatoes Audience Score,What the Health,3.15
RottenTomatoes Audience Score,Lucid Dream,1.9
RottenTomatoes Audience Score,War Machine,1.7
RottenTomatoes Audience Score,Slam,3.75
RottenTomatoes Audience Score,IBOY,1.95
RottenTomatoes Audience Score,89,4.55
RottenTomatoes Audience Score,1BR,2.65
RottenTomatoes Audience Score,Temple,0.45
RottenTomatoes Audience Score,A Bad Moms Christmas,2.2
RottenTomatoes Audience Score,A Wrinkle in Time,1.3
RottenTomatoes Audience Score,American Assassin,3.0
RottenTomatoes Audience Score,American Hangman,2.8
RottenTomatoes Audience Score,Mudbound,4.2
RottenTomatoes Audience Score,1922,2.85
RottenTomatoes Audience Score,Bitch,1.55
RottenTomatoes Audience Score,The Babysitter,3.1
RottenTomatoes Audience Score,Breath,3.65
RottenTomatoes Audience Score,Long Shot,4.2
RottenTomatoes Audience Score,Newness,3.0
RottenTomatoes Audience Score,Cake,4.4
RottenTomatoes Audience Score,Chasing the Dragon,3.6
RottenTomatoes Audience Score,What Happened to Monday,3.35
RottenTomatoes Audience Score,Domino,0.9
RottenTomatoes Audience Score,The Cloverfield Paradox,2.1
RottenTomatoes Audience Score,A Futile and Stupid Gesture,3.55
RottenTomatoes Audience Score,Expedition Happiness,2.4
RottenTomatoes Audience Score,The Climb,3.65
RottenTomatoes Audience Score,Pottersville,3.3
RottenTomatoes Audience Score,Judd Apatow: The Return,2.7
RottenTomatoes Audience Score,Voyeur,3.05
RottenTomatoes Audience Score,Saving Capitalism,3.3
RottenTomatoes Audience Score,A Christmas Prince,2.35
RottenTomatoes Audience Score,SPF-18,0.4
RottenTomatoes Audience Score,Our Souls at Night,3.8
RottenTomatoes Audience Score,Gaga: Five Foot Two,4.0
RottenTomatoes Audience Score,Barbie Dolphin Magic,1.25
RottenTomatoes Audience Score,Cult of Chucky,2.45
RottenTomatoes Audience Score,Message from the King,2.45
RottenTomatoes Audience Score,Chasing Coral,4.45
RottenTomatoes Audience Score,Take Me,2.45
RottenTomatoes Audience Score,"Oh, Hello On Broadway",4.1
RottenTomatoes Audience Score,Joshua: Teenager vs. Superpower,4.25
RottenTomatoes Audience Score,Get Me Roger Stone,4.1
RottenTomatoes Audience Score,The Mars Generation,3.4
RottenTomatoes Audience Score,Kiss & Cry,3.15
RottenTomatoes Audience Score,Small Crimes,1.55
RottenTomatoes Audience Score,Sand Castle,2.25
RottenTomatoes Audience Score,Tramps,3.4
RottenTomatoes Audience Score,Sandy Wexler,1.95
RottenTomatoes Audience Score,Skins,2.5
RottenTomatoes Audience Score,Burning Sands,2.95
RottenTomatoes Audience Score,Clinical,1.1
RottenTomatoes Audience Score,Coin Heist,2.0
RottenTomatoes Audience Score,14 Cameras,1.1
RottenTomatoes Audience Score,1st Summoning,0.85
RottenTomatoes Audience Score,2036 Origin Unknown,1.75
RottenTomatoes Audience Score,6 Days,2.3
RottenTomatoes Audience Score,Dismissed,2.4
RottenTomatoes Audience Score,Almost Love,3.7
RottenTomatoes Audience Score,Raat Akeli Hai,3.45
RottenTomatoes Audience Score,The Kissing Booth 2,1.95
RottenTomatoes Audience Score,Ip Man 4: The Finale,4.75
RottenTomatoes Audience Score,The Old Guard,3.5
RottenTomatoes Audience Score,A Whisker Away,3.75
RottenTomatoes Audience Score,Da 5 Bloods,2.65
RottenTomatoes Audience Score,The Witch: Part 1 - The Subversion,4.45
RottenTomatoes Audience Score,Before I Fall,2.85
RottenTomatoes Audience Score,The Night Clerk,1.6
RottenTomatoes Audience Score,Lady Bird,3.95
RottenTomatoes Audience Score,The Disaster Artist,4.25
RottenTomatoes Audience Score,Ne Zha,4.9
RottenTomatoes Audience Score,Uncut Gems,2.6
RottenTomatoes Audience Score,Dilan 1990,2.95
RottenTomatoes Audience Score,The Half Of It,4.05
RottenTomatoes Audience Score,Dangerous Lies,1.15
RottenTomatoes Audience Score,This Earth of Mankind,5.0
RottenTomatoes Audience Score,Time to Hunt,2.9
RottenTomatoes Audience Score,The Willoughbys,3.25
RottenTomatoes Audience Score,Love Wedding Repeat,1.75
RottenTomatoes Audience Score,Tigertail,3.25
RottenTomatoes Audience Score,The Florida Project,4.0
RottenTomatoes Audience Score,The Killing of a Sacred Deer,3.15
RottenTomatoes Audience Score,Angel Has Fallen,4.65
RottenTomatoes Audience Score,The Occupant,2.45
RottenTomatoes Audience Score,Lost Girls,2.5
RottenTomatoes Audience Score,Spenser Confidential,2.55
RottenTomatoes Audience Score,All The Bright Places,3.1
RottenTomatoes Audience Score,To All the Boys: P.S. I Still Love You,2.0
RottenTomatoes Audience Score,Horse Girl,2.35
RottenTomatoes Audience Score,NiNoKuni,2.35
RottenTomatoes Audience Score,A Ghost Story,3.3
RottenTomatoes Audience Score,The Two Popes,4.4
RottenTomatoes Audience Score,The Magic School Bus Rides Again Kids In Space,3.7
RottenTomatoes Audience Score,Malibu Rescue: The Next Wave,2.65
RottenTomatoes Audience Score,Killing Hasselhoff,0.85
RottenTomatoes Audience Score,Rogue Warfare: The Hunt,0.6
RottenTomatoes Audience Score,The Speed Cubers,4.5
RottenTomatoes Audience Score,Mucho Mucho Amor: The Legend of Walter Mercado,4.6
RottenTomatoes Audience Score,The Long Dumb Road,2.55
RottenTomatoes Audience Score,George Lopez: We'll Do It For Half,1.8
RottenTomatoes Audience Score,Eurovision Song Contest: The Story of Fire Saga,3.85
RottenTomatoes Audience Score,Athlete A,4.65
RottenTomatoes Audience Score,Jo Koy: In His Elements,1.65
RottenTomatoes Audience Score,The Last Days of American Crime,1.1
RottenTomatoes Audience Score,Spelling the Dream,4.6
RottenTomatoes Audience Score,The Wrong Missy,2.5
RottenTomatoes Audience Score,John Henry,1.1
RottenTomatoes Audience Score,Bennett's War,4.15
RottenTomatoes Audience Score,All Day and a Night,2.95
RottenTomatoes Audience Score,6 Underground,3.0
RottenTomatoes Audience Score,Marriage Story,4.25
RottenTomatoes Audience Score,No Game No Life: Zero,3.85
RottenTomatoes Audience Score,The Island,4.0
RottenTomatoes Audience Score,Master Z: The Ip Man Legacy,2.4
RottenTomatoes Audience Score,After,3.35
RottenTomatoes Audience Score,In the Tall Grass,1.65
RottenTomatoes Audience Score,Under the Eiffel Tower,2.1
RottenTomatoes Audience Score,Tall Girl,0.95
RottenTomatoes Audience Score,Evelyn,4.15
RottenTomatoes Audience Score,Article 15,4.75
RottenTomatoes Audience Score,Inhuman Kiss,4.4
RottenTomatoes Audience Score,The 3rd Eye 2,1.9
RottenTomatoes Audience Score,PATRICK (2019),3.0
RottenTomatoes Audience Score,Wine Country,1.5
RottenTomatoes Audience Score,The Last Summer,1.5
RottenTomatoes Audience Score,Munafik 2,2.75
RottenTomatoes Audience Score,Someone Great,3.25
RottenTomatoes Audience Score,The Ruthless,2.25
RottenTomatoes Audience Score,The Perfect Date,1.85
RottenTomatoes Audience Score,Mercy Black,1.2
RottenTomatoes Audience Score,Triple Frontier,2.75
RottenTomatoes Audience Score,The Dirt,4.7
RottenTomatoes Audience Score,The Sky Is Pink,4.55
RottenTomatoes Audience Score,It Comes at Night,2.2
RottenTomatoes Audience Score,Dead Kids,3.85
RottenTomatoes Audience Score,Atlantics,3.25
RottenTomatoes Audience Score,Holiday Rush,2.35
RottenTomatoes Audience Score,The Irishman,4.3
RottenTomatoes Audience Score,Budapest,1.75
RottenTomatoes Audience Score,The Hard Way,1.0
RottenTomatoes Audience Score,Lady J,3.4
RottenTomatoes Audience Score,Nappily Ever After,3.55
RottenTomatoes Audience Score,The Highwaymen,3.65
RottenTomatoes Audience Score,Bayonet,2.9
RottenTomatoes Audience Score,Alien Warfare,0.25
RottenTomatoes Audience Score,The Silence,1.25
RottenTomatoes Audience Score,Rim of the World,2.35
RottenTomatoes Audience Score,The Perfection,2.85
RottenTomatoes Audience Score,Sextuplets,1.85
RottenTomatoes Audience Score,Girls With Balls,1.25
RottenTomatoes Audience Score,Point Blank,1.45
RottenTomatoes Audience Score,Pegasus,3.75
RottenTomatoes Audience Score,The Man Who Feels No Pain,3.95
RottenTomatoes Audience Score,Thriller,0.6
RottenTomatoes Audience Score,Unicorn Store,2.1
RottenTomatoes Audience Score,Girl,3.6
RottenTomatoes Audience Score,The Body Remembers When the World Broke Open,2.85
RottenTomatoes Audience Score,Shot Caller,4.0
RottenTomatoes Audience Score,Brother,2.15
RottenTomatoes Audience Score,Iron Sky: The Coming Race,1.5
RottenTomatoes Audience Score,Earthquake Bird,2.7
RottenTomatoes Audience Score,Burning Cane,1.85
RottenTomatoes Audience Score,Paradise Beach,0.55
RottenTomatoes Audience Score,Shadow,4.0
RottenTomatoes Audience Score,Drive,0.9
RottenTomatoes Audience Score,El Camino: A Breaking Bad Movie,4.05
RottenTomatoes Audience Score,The Last Airbender,1.5
RottenTomatoes Audience Score,The Runaways,2.75
RottenTomatoes Audience Score,Hugo,3.9
RottenTomatoes Audience Score,Ordinary World,2.3
RottenTomatoes Audience Score,The Bling Ring,1.65
RottenTomatoes Audience Score,The Danish Girl,3.6
RottenTomatoes Audience Score,Sinister 2,1.55
RottenTomatoes Audience Score,Olympus Has Fallen,3.3
RottenTomatoes Audience Score,Selfless,2.3
RottenTomatoes Audience Score,Habibie & Ainun,5.0
RottenTomatoes Audience Score,Black Sea,2.95
RottenTomatoes Audience Score,Rudy Habibie,4.45
RottenTomatoes Audience Score,Surga Yang Tak Dirindukan,3.7
RottenTomatoes Audience Score,The Doll,2.25
RottenTomatoes Audience Score,The Theory of Everything,4.2
RottenTomatoes Audience Score,Kill the Messenger,3.45
RottenTomatoes Audience Score,Camp X-Ray,3.15
RottenTomatoes Audience Score,Cats & Dogs: The Revenge of Kitty Galore,1.9
RottenTomatoes Audience Score,Chernobyl Diaries,1.4
RottenTomatoes Audience Score,Clash of the Titans,2.0
RottenTomatoes Audience Score,Cloud Atlas,3.3
RottenTomatoes Audience Score,Clouds of Sils Maria,3.25
RottenTomatoes Audience Score,Dallas Buyers Club,4.55
RottenTomatoes Audience Score,Death at a Funeral,2.25
RottenTomatoes Audience Score,Dinner for Schmucks,2.1
RottenTomatoes Audience Score,Dolphin Tale 2,3.6
RottenTomatoes Audience Score,Don't Be Afraid of the Dark,1.7
RottenTomatoes Audience Score,Don't Knock Twice,1.05
RottenTomatoes Audience Score,Earth to Echo,2.35
RottenTomatoes Audience Score,Silent Hill: Revelation,1.75
RottenTomatoes Audience Score,Soul Surfer,3.75
RottenTomatoes Audience Score,Sour Grapes,4.7
RottenTomatoes Audience Score,Spy Time,1.95
RottenTomatoes Audience Score,Suckseed,4.1
RottenTomatoes Audience Score,Swiss Army Man,3.6
RottenTomatoes Audience Score,The Adventures of Tintin,3.7
RottenTomatoes Audience Score,The Age of Shadows,4.15
RottenTomatoes Audience Score,The Autopsy of Jane Doe,3.5
RottenTomatoes Audience Score,The Book of Eli,3.2
RottenTomatoes Audience Score,The Bounty Hunter,2.55
RottenTomatoes Audience Score,The Captive,1.6
RottenTomatoes Audience Score,The Company Men,2.75
RottenTomatoes Audience Score,The Croods,3.85
RottenTomatoes Audience Score,The Devil Inside,1.1
RottenTomatoes Audience Score,The Exception,3.35
RottenTomatoes Audience Score,The Frozen Ground,2.5
RottenTomatoes Audience Score,The Iron Lady,2.55
RottenTomatoes Audience Score,Grown Ups,3.1
RottenTomatoes Audience Score,Chappie,2.8
RottenTomatoes Audience Score,Extraction,0.85
RottenTomatoes Audience Score,Green Lantern,2.25
RottenTomatoes Audience Score,The Interview,2.4
RottenTomatoes Audience Score,The November Man,2.3
RottenTomatoes Audience Score,Walk of Shame,1.85
RottenTomatoes Audience Score,Inception,4.55
RottenTomatoes Audience Score,Django Unchained,4.55
RottenTomatoes Audience Score,The Twilight Saga: Breaking Dawn: Part 1,3.0
RottenTomatoes Audience Score,The Twilight Saga: Breaking Dawn: Part 2,3.5
RottenTomatoes Audience Score,The Twilight Saga: Eclipse,3.0
RottenTomatoes Audience Score,Brick Mansions,2.35
RottenTomatoes Audience Score,Snowpiercer,3.6
RottenTomatoes Audience Score,Kung Fu Panda 2,3.7
RottenTomatoes Audience Score,Underworld: Awakening,3.1
RottenTomatoes Audience Score,A Haunted House 2,2.15
RottenTomatoes Audience Score,Spy Kids: All the Time in the World,1.85
RottenTomatoes Audience Score,Sabotage,1.8
RottenTomatoes Audience Score,Due Date,2.6
RottenTomatoes Audience Score,Green Zone,2.85
RottenTomatoes Audience Score,Madagascar 3: Europe's Most Wanted,3.6
RottenTomatoes Audience Score,The Darkest Hour,1.25
RottenTomatoes Audience Score,The Whole Truth,1.65
RottenTomatoes Audience Score,Crimson Peak,2.75
RottenTomatoes Audience Score,Insidious,3.1
RottenTomatoes Audience Score,The BFG,2.85
RottenTomatoes Audience Score,Who Am I,3.7
RottenTomatoes Audience Score,The Conjuring,4.15
RottenTomatoes Audience Score,The Conjuring 2,4.05
RottenTomatoes Audience Score,War Dogs,3.45
RottenTomatoes Audience Score,Shutter Island,3.85
RottenTomatoes Audience Score,The Next Three Days,3.3
RottenTomatoes Audience Score,Penguins of Madagascar: The Movie,3.15
RottenTomatoes Audience Score,Triple 9,2.05
RottenTomatoes Audience Score,3 Days to Kill,2.15
RottenTomatoes Audience Score,Cloudy with a Chance of Meatballs 2,3.3
RottenTomatoes Audience Score,Snowden,3.5
RottenTomatoes Audience Score,ParaNorman,3.6
RottenTomatoes Audience Score,Batman: The Killing Joke,2.5
RottenTomatoes Audience Score,Real Steel,3.65
RottenTomatoes Audience Score,The Smurfs 2,2.8
RottenTomatoes Audience Score,How to Train Your Dragon 2,4.45
RottenTomatoes Audience Score,Puss in Boots,3.35
RottenTomatoes Audience Score,The Smurfs,2.15
RottenTomatoes Audience Score,Seventh Son,1.7
RottenTomatoes Audience Score,Mr. Peabody & Sherman,3.65
RottenTomatoes Audience Score,Headshot,2.85
RottenTomatoes Audience Score,Pandora,3.5
RottenTomatoes Audience Score,Ip Man 3,3.65
RottenTomatoes Audience Score,Ip Man 2,4.2
RottenTomatoes Audience Score,The Short Game,4.2
RottenTomatoes Audience Score,"As Above, So Below",2.0
RottenTomatoes Audience Score,Before the Flood,3.85
RottenTomatoes Audience Score,Jupiter Ascending,1.9
RottenTomatoes Audience Score,The Roommate,1.35
RottenTomatoes Audience Score,The Social Network,4.35
RottenTomatoes Audience Score,The Space Between Us,2.7
RottenTomatoes Audience Score,The Spy Next Door,2.0
RottenTomatoes Audience Score,Train to Busan,4.45
RottenTomatoes Audience Score,Transcendence,1.85
RottenTomatoes Audience Score,Turbo,3.25
RottenTomatoes Audience Score,Tusk,1.8
RottenTomatoes Audience Score,Naruto Shippuden: The Movie,4.2
RottenTomatoes Audience Score,Bright Star,3.4
RottenTomatoes Audience Score,Open Season 2,1.8
RottenTomatoes Audience Score,Poseidon,2.15
RottenTomatoes Audience Score,Welcome Home Roscoe Jenkins,3.15
RottenTomatoes Audience Score,Beowulf,2.5
RottenTomatoes Audience Score,Freedomland,1.25
RottenTomatoes Audience Score,Pineapple Express,3.65
RottenTomatoes Audience Score,3 Idiots,4.65
RottenTomatoes Audience Score,Zathura,2.55
RottenTomatoes Audience Score,Monster House,3.15
RottenTomatoes Audience Score,Madagascar: Escape 2 Africa,3.3
RottenTomatoes Audience Score,The Spiderwick Chronicles,3.15
RottenTomatoes Audience Score,A Single Man,4.05
RottenTomatoes Audience Score,A Love Story,4.45
RottenTomatoes Audience Score,The Bucket List,3.85
RottenTomatoes Audience Score,Ip Man,4.65
RottenTomatoes Audience Score,Final Destination 3,2.85
RottenTomatoes Audience Score,Ghost Rider,2.4
RottenTomatoes Audience Score,Planet 51,2.0
RottenTomatoes Audience Score,The Twilight Saga: New Moon,3.05
RottenTomatoes Audience Score,Twilight,3.6
RottenTomatoes Audience Score,Kung Fu Panda,4.15
RottenTomatoes Audience Score,Memoirs of a Geisha,4.15
RottenTomatoes Audience Score,Seven Pounds,3.75
RottenTomatoes Audience Score,Star Trek,4.55
RottenTomatoes Audience Score,The Strangers,2.4
RottenTomatoes Audience Score,And Then Came Lola,1.8
RottenTomatoes Audience Score,Felon,4.1
RottenTomatoes Audience Score,Ninja Assassin,2.7
RottenTomatoes Audience Score,Hachi: A Dog's Tale,4.2
